position_date,net_short_position,isin,issuer_name,position_holder,source
2018-03-26,2.01,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-03-26,1.0,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-03-26,1.0,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-26,1.0,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-03-26,0.81,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2018-03-26,1.47,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-26,0.7,NL0011794037,Koninklijke Ahold Delhaize N.V.,Marshall Wace LLP,archive
2018-03-26,2.29,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-03-26,1.83,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-26,0.49,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-26,0.52,NL0000337319,Koninklijke BAM Groep N.V.,RAM Active Investments SA,archive
2018-03-26,0.95,NL0006237562,ARCADIS N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-26,0.8,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-23,1.22,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-03-23,0.51,NL0000352565,Fugro N.V.,AXA Investment Managers Chorus Limited,archive
2018-03-23,0.56,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-03-23,0.97,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-03-23,0.98,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-23,0.78,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-03-23,0.98,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-03-23,1.41,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-03-23,0.59,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-03-23,1.32,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-23,2.32,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-03-23,1.76,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-23,0.51,NL0010558797,OCI N.V.,Systematica Investments Limited,archive
2018-03-23,0.8,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-03-23,0.77,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-23,0.62,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-03-23,1.81,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-22,0.5,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2018-03-22,0.54,NL0012650360,RHI Magnesita N.V.,"Goldman Sachs Group Inc., The",archive
2018-03-22,2.27,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-03-22,0.49,NL0010558797,OCI N.V.,Systematica Investments Limited,archive
2018-03-22,1.79,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-21,2.49,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
2018-03-21,0.51,NL0000339760,BE Semiconductor Industries N.V.,BNP Paribas S.A.,archive
2018-03-21,0.83,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-03-21,0.84,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-21,0.83,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-03-21,0.61,NL0000289213,Wereldhave N.V.,"Clinton Group, Inc",archive
2018-03-21,1.1,NL0000339760,BE Semiconductor Industries N.V.,CQS (UK) LLP,archive
2018-03-21,0.71,NL0000339760,BE Semiconductor Industries N.V.,"Davidson Kempner European Partners, LLP",archive
2018-03-21,1.13,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-03-21,0.5,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-03-21,1.6,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-21,0.78,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-03-21,0.59,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-21,0.88,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-21,0.59,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-03-20,1.1,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-03-20,2.42,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-03-20,0.35,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2018-03-20,0.71,NL0009739416,PostNL N.V.,"BlueMountain Capital Management, LLC",archive
2018-03-20,0.49,NL0000339760,BE Semiconductor Industries N.V.,BNP Paribas S.A.,archive
2018-03-20,1.34,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-03-20,1.99,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-03-20,0.5,NL0010558797,OCI N.V.,Systematica Investments Limited,archive
2018-03-20,0.91,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-20,0.6,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-03-19,0.71,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-03-19,1.01,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2018-03-19,1.2,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-19,2.04,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-03-19,1.55,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-19,0.69,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-03-19,0.5,NL0000352565,Fugro N.V.,Systematica Investments Limited,archive
2018-03-19,0.62,NL0000303709,AEGON Ltd.,Viking Global Investors LP,archive
2018-03-19,0.89,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-19,0.87,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-16,0.48,NL0000009082,Koninklijke KPN N.V.,BNP Paribas S.A.,archive
2018-03-16,2.18,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-03-16,0.58,NL0000888691,AMG Critical Materials N.V.,Millennium International Management LP,archive
2018-03-16,0.45,LU0569974404,Aperam S.A.,Millennium International Management LP,archive
2018-03-16,0.7,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-03-16,0.68,NL0011660485,Sif Holding N.V.,Renaissance Technologies LLC,archive
2018-03-16,1.08,NL0006237562,ARCADIS N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-15,0.6,NL0000352565,Fugro N.V.,Arrowgrass Capital Partners LLP,archive
2018-03-15,0.6,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-03-15,0.54,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2018-03-15,0.64,NL0009739416,PostNL N.V.,"BlueMountain Capital Management, LLC",archive
2018-03-15,0.5,NL0000289213,Wereldhave N.V.,"Clinton Group, Inc",archive
2018-03-15,1.21,NL0000339760,BE Semiconductor Industries N.V.,CQS (UK) LLP,archive
2018-03-15,0.51,NL0000352565,Fugro N.V.,Lazard Asset Management LLC,archive
2018-03-15,1.13,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-15,2.17,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-03-15,0.65,NL0000337319,Koninklijke BAM Groep N.V.,RAM Active Investments SA,archive
2018-03-15,0.98,NL0006237562,ARCADIS N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-15,0.9,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-15,1.84,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-14,0.68,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,archive
2018-03-14,1.2,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-03-14,1.4,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-14,0.69,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-03-14,1.3,NL0000352565,Fugro N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-14,0.71,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-03-14,0.99,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-13,1.01,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-03-13,2.3,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-03-13,0.91,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-03-13,1.2,NL0010558797,OCI N.V.,"AQR Capital Management, LLC",archive
2018-03-13,0.59,NL0000360618,SBM Offshore N.V.,"BlueMountain Capital Management, LLC",archive
2018-03-13,1.01,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-03-13,0.5,NL0000352565,Fugro N.V.,Oxford Asset Management,archive
2018-03-13,0.49,NL0010558797,OCI N.V.,Systematica Investments Limited,archive
2018-03-13,1.0,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-13,1.71,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-12,0.5,NL0009739416,PostNL N.V.,"BlueMountain Capital Management, LLC",archive
2018-03-12,0.6,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-03-12,0.62,NL0000352565,Fugro N.V.,Canada Pension Plan Investment Board,archive
2018-03-12,0.8,NL0009739416,PostNL N.V.,Canada Pension Plan Investment Board,archive
2018-03-12,0.59,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-03-12,0.72,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-03-12,1.02,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-12,1.31,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-12,0.69,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-12,0.62,NL0006237562,ARCADIS N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-12,0.59,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-03-09,0.89,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-03-09,0.5,NL0000009082,Koninklijke KPN N.V.,BNP Paribas S.A.,archive
2018-03-09,0.71,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-09,0.71,NL0000009538,Koninklijke Philips N.V.,"Bridgewater Associates, LP",archive
2018-03-09,0.71,NL0009739416,PostNL N.V.,Canada Pension Plan Investment Board,archive
2018-03-09,1.16,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-03-09,0.69,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-03-09,0.5,NL0000289213,Wereldhave N.V.,GSA Capital Partners LLP,archive
2018-03-09,0.99,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-03-09,0.75,NL0010391025,Pharming Group N.V.,"PDT Partners, LLC",archive
2018-03-09,0.7,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-09,1.95,NL0000339760,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2018-03-09,0.54,NL0006237562,ARCADIS N.V.,Sculptor Capital Management Europe Limited,archive
2018-03-09,1.61,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-08,2.29,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-03-08,1.99,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-03-08,0.6,NL0009432491,Koninklijke Vopak N.V.,Balyasny Asset Management (UK) LLP,archive
2018-03-08,0.82,NL0000352565,Fugro N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-03-08,0.59,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-03-08,0.53,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2018-03-08,0.69,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-08,0.63,NL0009739416,PostNL N.V.,Canada Pension Plan Investment Board,archive
2018-03-08,0.59,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-03-08,0.44,NL0000289213,Wereldhave N.V.,"D. E. Shaw & Co., L.P.",archive
2018-03-08,1.21,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-08,0.69,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-08,1.84,NL0000339760,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2018-03-08,0.8,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-08,1.56,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-07,2.19,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-03-07,0.59,NL0000352565,Fugro N.V.,Arrowgrass Capital Partners LLP,archive
2018-03-07,0.6,NL0000360618,SBM Offshore N.V.,"BlueMountain Capital Management, LLC",archive
2018-03-07,0.7,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-07,0.61,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-03-07,0.91,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-07,0.48,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-03-07,1.28,NL0000339760,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2018-03-07,0.62,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-03-06,0.47,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-03-06,0.49,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-03-06,0.67,NL0011540547,ABN AMRO Bank NV,Marshall Wace LLP,archive
2018-03-06,2.28,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-03-06,1.13,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-03-06,0.59,NL0000339760,BE Semiconductor Industries N.V.,Scopia Capital Management LP,archive
2018-03-06,0.52,NL0000303709,AEGON Ltd.,Viking Global Investors LP,archive
2018-03-06,0.95,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-06,1.44,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-05,0.99,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-03-05,0.59,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-03-05,2.01,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-03-05,0.68,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-05,0.71,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2018-03-05,0.5,NL0000360618,SBM Offshore N.V.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-03-05,2.25,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-03-05,0.5,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-03-05,0.78,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-05,0.45,NL0011279492,Flow Traders Ltd.,"Philadelphia Financial Management of San Francisco, LLC",archive
2018-03-05,0.72,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-05,1.07,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-05,1.35,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-02,1.02,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-03-02,0.63,NL0010273215,ASML Holding N.V.,"Bridgewater Associates, LP",archive
2018-03-02,0.7,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-03-02,0.84,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-03-02,0.47,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2018-03-02,0.81,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-03-02,0.49,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-03-02,0.8,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-03-02,0.49,NL0011821392,Signify N.V.,Tower House Partners LLP,archive
2018-03-02,1.16,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-02,1.23,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-03-02,2.02,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-03-01,0.9,NL0000009082,Koninklijke KPN N.V.,"AQR Capital Management, LLC",archive
2018-03-01,2.58,NL0009432491,Koninklijke Vopak N.V.,"AQR Capital Management, LLC",archive
2018-03-01,0.59,NL0009432491,Koninklijke Vopak N.V.,Balyasny Asset Management (UK) LLP,archive
2018-03-01,0.49,NL0009432491,Koninklijke Vopak N.V.,BlackRock Investment Management (UK) Limited,archive
2018-03-01,0.47,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2018-03-01,0.68,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-03-01,0.5,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-03-01,0.64,NL0000352565,Fugro N.V.,Jupiter Investment Management Limited,archive
2018-03-01,1.45,NL0006237562,ARCADIS N.V.,Lansdowne Partners (UK) LLP,archive
2018-03-01,2.15,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-03-01,0.5,NL0009739416,PostNL N.V.,Marshall Wace LLP,archive
2018-03-01,0.61,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-03-01,1.28,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-03-01,1.08,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-28,0.49,NL0010558797,OCI N.V.,"BlueMountain Capital Management, LLC",archive
2018-02-28,0.51,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-02-28,0.49,NL0011279492,Flow Traders Ltd.,Capital Fund Management S.A.,archive
2018-02-28,0.6,NL0010558797,OCI N.V.,Capital Fund Management S.A.,archive
2018-02-28,0.69,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2018-02-28,0.62,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-28,0.7,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-02-28,1.42,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-28,0.9,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-28,1.98,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-27,0.92,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-27,1.94,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-02-27,0.34,NL0000009082,Koninklijke KPN N.V.,BNP Paribas S.A.,archive
2018-02-27,0.91,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2018-02-27,0.06,NL0011821392,Signify N.V.,GLG Partners LP,archive
2018-02-27,2.03,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-27,1.03,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-27,0.59,LU0569974404,Aperam S.A.,Millennium International Management LP,archive
2018-02-27,0.77,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-02-27,0.45,NL0009739416,PostNL N.V.,"PDT Partners, LLC",archive
2018-02-27,0.51,NL0000337319,Koninklijke BAM Groep N.V.,TT International,archive
2018-02-27,0.52,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-02-27,1.56,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-27,0.72,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-27,1.88,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-26,1.88,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-02-26,1.21,NL0000352565,Fugro N.V.,Capital Fund Management S.A.,archive
2018-02-26,0.7,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2018-02-26,0.01,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-26,0.71,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-02-26,0.61,BE0003818359,Galapagos NV,Millennium International Management LP,archive
2018-02-26,0.8,NL0000289213,Wereldhave N.V.,Millennium International Management LP,archive
2018-02-26,0.49,BE0003818359,Galapagos NV,Oxford Asset Management,archive
2018-02-26,0.49,NL0009269109,Koninklijke Heijmans N.V.,Oxford Asset Management,archive
2018-02-26,0.51,NL0009739416,PostNL N.V.,"PDT Partners, LLC",archive
2018-02-26,1.71,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-26,0.6,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-23,2.01,BE0003818359,Galapagos NV,"AQR Capital Management, LLC",archive
2018-02-23,1.9,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-02-23,0.58,LU0569974404,Aperam S.A.,CQS (UK) LLP,archive
2018-02-23,0.5,NL0011821392,Signify N.V.,GLG Partners LP,archive
2018-02-23,2.35,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-23,1.99,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-23,0.5,BE0003818359,Galapagos NV,Oxford Asset Management,archive
2018-02-23,0.52,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-02-23,0.46,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-02-23,1.85,NL0000337319,Koninklijke BAM Groep N.V.,"WorldQuant, LLC",archive
2018-02-23,0.58,NL0009739416,PostNL N.V.,"WorldQuant, LLC",archive
2018-02-23,1.73,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-22,0.84,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-22,0.63,NL0000337319,Koninklijke BAM Groep N.V.,AHL Partners LLP,archive
2018-02-22,0.57,NL0000352565,Fugro N.V.,BlueCrest Capital Management Limited,archive
2018-02-22,0.63,NL0000337319,Koninklijke BAM Groep N.V.,Citadel Advisors II LLC,archive
2018-02-22,0.55,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-22,0.75,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-22,0.58,NL0000337319,Koninklijke BAM Groep N.V.,"Davidson Kempner European Partners, LLP",archive
2018-02-22,0.5,NL0000352565,Fugro N.V.,Jupiter Investment Management Limited,archive
2018-02-22,2.26,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-22,0.92,NL0000289213,Wereldhave N.V.,Marshall Wace LLP,archive
2018-02-22,0.6,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-02-22,0.51,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
2018-02-22,1.65,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-21,0.6,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-21,0.68,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-21,0.49,NL0000339760,BE Semiconductor Industries N.V.,Highbridge Capital Management LLC,archive
2018-02-21,0.67,NL0000337319,Koninklijke BAM Groep N.V.,JPMorgan Asset Management (UK) Ltd.,archive
2018-02-21,2.09,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-21,0.63,LU0569974404,Aperam S.A.,Millennium International Management LP,archive
2018-02-21,0.52,NL0000337319,Koninklijke BAM Groep N.V.,"PDT Partners, LLC",archive
2018-02-20,1.2,NL0006237562,ARCADIS N.V.,AKO Capital LLP,archive
2018-02-20,0.52,NL0009432491,Koninklijke Vopak N.V.,BlackRock Investment Management (UK) Limited,archive
2018-02-20,0.59,NL0011821202,ING Groep N.V.,"Bridgewater Associates, LP",archive
2018-02-20,0.48,NL0011794037,Koninklijke Ahold Delhaize N.V.,"Bridgewater Associates, LP",archive
2018-02-20,0.82,NL0000289213,Wereldhave N.V.,Capital Fund Management S.A.,archive
2018-02-20,0.72,NL0009269109,Koninklijke Heijmans N.V.,Citadel Securities (Europe) Limited,archive
2018-02-20,0.79,NL0011279492,Flow Traders Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",archive
2018-02-20,0.59,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-20,0.49,NL0010391025,Pharming Group N.V.,GSA Capital Partners LLP,archive
2018-02-20,1.09,NL0000352565,Fugro N.V.,HBK Investments LP,archive
2018-02-20,0.68,NL0006237562,ARCADIS N.V.,Marshall Wace LLP,archive
2018-02-20,0.61,NL0011794037,Koninklijke Ahold Delhaize N.V.,Marshall Wace LLP,archive
2018-02-20,1.78,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-20,0.52,NL0009269109,Koninklijke Heijmans N.V.,Oxford Asset Management,archive
2018-02-20,0.58,BE0003818359,Galapagos NV,"WorldQuant, LLC",archive
2018-02-20,1.52,NL0000289213,Wereldhave N.V.,"WorldQuant, LLC",archive
2018-02-19,0.72,NL0000352565,Fugro N.V.,AHL Partners LLP,archive
2018-02-19,1.89,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",archive
2018-02-19,0.67,NL0000289213,Wereldhave N.V.,"BlackRock Institutional Trust Company, National Association",archive
2018-02-19,2.05,NL0010391025,Pharming Group N.V.,Marshall Wace LLP,archive
2018-02-19,0.71,NL0000289213,Wereldhave N.V.,"PDT Partners, LLC",archive
2018-02-19,0.6,NL0010558797,OCI N.V.,"WorldQuant, LLC",archive
2018-02-16,0.64,NL0009432491,Koninklijke Vopak N.V.,Balyasny Asset Management (UK) LLP,archive
2018-02-16,0.51,NL0000360618,SBM Offshore N.V.,"BlueMountain Capital Management, LLC",archive
2018-02-16,0.62,NL0000289213,Wereldhave N.V.,Citadel Advisors II LLC,archive
2018-02-16,0.68,NL0011279492,Flow Traders Ltd.,GSA Capital Partners LLP,archive
2018-02-16,0.51,NL0010391025,Pharming Group N.V.,GSA Capital Partners LLP,archive
2018-02-16,0.6,NL0009432491,Koninklijke Vopak N.V.,Jupiter Investment Management Limited,archive
2018-02-16,0.44,NL0000303709,AEGON Ltd.,Marshall Wace LLP,archive
2018-02-16,1.64,NL0000337319,Koninklijke BAM Groep N.V.,Marshall Wace LLP,archive
2018-02-16,0.39,NL0009432491,Koninklijke Vopak N.V.,Marshall Wace LLP,archive
2018-02-16,0.48,NL0000352565,Fugro N.V.,"WorldQuant, LLC",archive
