position_date,isin,issuer_name,position_holder,net_short_position,source
2024-09-05,NL0012817175,Alfen N.V.,Millennium International Management LP,1.9,archive
2024-09-05,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.27,archive
2024-09-05,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,0.98,archive
2024-09-05,NL0012817175,Alfen N.V.,SIH Partners LLLP,0.5,archive
2024-09-05,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.91,archive
2024-09-05,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,0.87,archive
2024-09-04,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.38,archive
2024-09-04,NL0012047823,Avantium N.V.,Citadel Securities (Europe) Limited,0.53,archive
2024-09-04,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,0.63,archive
2024-09-04,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.72,archive
2024-09-04,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,1.0,archive
2024-09-04,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.82,archive
2024-09-04,NL0012817175,Alfen N.V.,Millennium International Management LP,1.85,archive
2024-09-04,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.33,archive
2024-09-04,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.73,archive
2024-09-03,NL00150002Q7,Vivoryon Therapeutics N.V.,Citadel Securities (Europe) Limited,0.51,archive
2024-09-03,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.63,archive
2024-09-03,NL0012817175,Alfen N.V.,Millennium International Management LP,1.79,archive
2024-09-03,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.42,archive
2024-09-03,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,2.04,archive
2024-09-02,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.95,archive
2024-09-02,NL0015000CZ2,Ebusco Holding N.V.,Citadel Securities (Europe) Limited,0.69,archive
2024-09-02,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.38,archive
2024-09-02,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,0.89,archive
2024-09-02,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.73,archive
2024-09-02,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.8,archive
2024-09-02,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.34,archive
2024-09-02,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,0.92,archive
2024-09-02,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,1.0,archive
2024-08-30,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,1.51,archive
2024-08-30,NL0000360618,SBM Offshore N.V.,"AQR Capital Management, LLC",0.48,archive
2024-08-30,NL0000360618,SBM Offshore N.V.,Balyasny Asset Management (UK) LLP,0.67,archive
2024-08-30,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.75,archive
2024-08-30,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.5,archive
2024-08-30,NL0013332471,TomTom N.V.,Franklin Templeton Investment Management Limited,0.44,archive
2024-08-30,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.68,archive
2024-08-30,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,0.83,archive
2024-08-30,NL0012817175,Alfen N.V.,Teacher Retirement System of Texas,0.83,archive
2024-08-30,NL0000888691,AMG Critical Materials N.V.,Teacher Retirement System of Texas,0.55,archive
2024-08-30,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,0.99,archive
2024-08-29,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.48,archive
2024-08-29,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.66,archive
2024-08-29,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.47,archive
2024-08-29,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.7,archive
2024-08-29,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.26,archive
2024-08-29,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,0.99,archive
2024-08-29,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,1.0,archive
2024-08-28,NL0010801007,IMCD N.V.,"AQR Capital Management, LLC",0.5,archive
2024-08-28,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.49,archive
2024-08-28,NL0013332471,TomTom N.V.,Marshall Wace LLP,0.59,archive
2024-08-28,NL0012817175,Alfen N.V.,Millennium International Management LP,1.88,archive
2024-08-28,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.61,archive
2024-08-28,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,0.63,archive
2024-08-28,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.89,archive
2024-08-27,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.57,archive
2024-08-27,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.74,archive
2024-08-27,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,0.98,archive
2024-08-27,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.3,archive
2024-08-27,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,0.7,archive
2024-08-26,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.61,archive
2024-08-26,NL0012047823,Avantium N.V.,Qube Research & Technologies Ltd.,0.53,archive
2024-08-23,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.4,archive
2024-08-23,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.49,archive
2024-08-23,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.59,archive
2024-08-23,NL0013332471,TomTom N.V.,Franklin Templeton Investment Management Limited,0.59,archive
2024-08-23,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.66,archive
2024-08-23,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.71,archive
2024-08-23,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.16,archive
2024-08-23,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.72,archive
2024-08-22,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.8,archive
2024-08-22,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.5,archive
2024-08-22,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.59,archive
2024-08-22,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.72,archive
2024-08-22,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.93,archive
2024-08-22,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.59,archive
2024-08-22,NL0012817175,Alfen N.V.,Millennium International Management LP,1.94,archive
2024-08-22,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.67,archive
2024-08-22,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.32,archive
2024-08-22,LU0569974404,Aperam S.A.,Qube Research & Technologies Ltd.,0.5,archive
2024-08-21,NL0000888691,AMG Critical Materials N.V.,"AQR Capital Management, LLC",0.51,archive
2024-08-21,NL0010801007,IMCD N.V.,"AQR Capital Management, LLC",0.49,archive
2024-08-21,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.78,archive
2024-08-21,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.46,archive
2024-08-21,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.49,archive
2024-08-21,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.88,archive
2024-08-21,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,1.07,archive
2024-08-21,NL0012817175,Alfen N.V.,Millennium International Management LP,2.0,archive
2024-08-21,NL0013332471,TomTom N.V.,Millennium International Management LP,0.49,archive
2024-08-21,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.63,archive
2024-08-20,NL0012866412,BE Semiconductor Industries N.V.,Canada Pension Plan Investment Board,0.5,archive
2024-08-20,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.5,archive
2024-08-20,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.56,archive
2024-08-20,NL0011872650,Basic-Fit N.V.,Franklin Templeton Investment Management Limited,0.49,archive
2024-08-20,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.79,archive
2024-08-20,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.9,archive
2024-08-20,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.59,archive
2024-08-19,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.44,archive
2024-08-19,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.98,archive
2024-08-19,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.53,archive
2024-08-19,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,0.68,archive
2024-08-19,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.61,archive
2024-08-16,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.81,archive
2024-08-16,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.53,archive
2024-08-16,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.95,archive
2024-08-16,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.0,archive
2024-08-16,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,1.9,archive
2024-08-16,NL0006237562,ARCADIS N.V.,SIH Partners LLLP,0.56,archive
2024-08-16,NL00150002Q7,Vivoryon Therapeutics N.V.,Voleon Capital Management LP,1.09,archive
2024-08-15,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.76,archive
2024-08-15,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.45,archive
2024-08-15,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.6,archive
2024-08-15,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.63,archive
2024-08-15,NL0015000CZ2,Ebusco Holding N.V.,Citadel Securities (Europe) Limited,0.71,archive
2024-08-15,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.88,archive
2024-08-15,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,0.9,archive
2024-08-15,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.85,archive
2024-08-15,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.59,archive
2024-08-15,BMG3602E1084,Flow Traders Ltd.,"PDT Partners, LLC",0.58,archive
2024-08-14,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.54,archive
2024-08-14,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.74,archive
2024-08-14,NL0013332471,TomTom N.V.,Marshall Wace LLP,0.69,archive
2024-08-14,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.48,archive
2024-08-14,NL0011872650,Basic-Fit N.V.,Wellington Management International Ltd.,0.71,archive
2024-08-13,BE0003818359,Lakefront Biotherapeutics NV,"Arrowstreet Capital, Limited Partnership",1.39,archive
2024-08-13,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,1.59,archive
2024-08-13,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.85,archive
2024-08-13,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.45,archive
2024-08-13,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.67,archive
2024-08-13,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.99,archive
2024-08-13,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.69,archive
2024-08-13,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,1.82,archive
2024-08-12,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.73,archive
2024-08-12,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.64,archive
2024-08-12,NL0010391025,Pharming Group N.V.,Highbridge Capital Management LLC,1.15,archive
2024-08-12,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.77,archive
2024-08-12,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,0.8,archive
2024-08-12,NL0009739416,PostNL N.V.,Marshall Wace LLP,1.0,archive
2024-08-12,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.31,archive
2024-08-09,NL0012817175,Alfen N.V.,"Cubist Systematic Strategies, LLC",0.53,archive
2024-08-09,NL0011872650,Basic-Fit N.V.,JPMorgan Asset Management (UK) Ltd.,0.6,archive
2024-08-09,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.73,archive
2024-08-09,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.7,archive
2024-08-09,NL0009739416,PostNL N.V.,Qube Research & Technologies Ltd.,1.01,archive
2024-08-08,NL0010558797,OCI N.V.,"Arrowstreet Capital, Limited Partnership",0.49,archive
2024-08-08,NL0012866412,BE Semiconductor Industries N.V.,Canada Pension Plan Investment Board,0.45,archive
2024-08-08,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.56,archive
2024-08-08,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.91,archive
2024-08-08,NL0013332471,TomTom N.V.,JPMorgan Asset Management (UK) Ltd.,1.67,archive
2024-08-08,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.49,archive
2024-08-08,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.93,archive
2024-08-08,NL0013332471,TomTom N.V.,Otus Capital Management Ltd.,0.73,archive
2024-08-08,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.2,archive
2024-08-07,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,1.69,archive
2024-08-07,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.65,archive
2024-08-07,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.48,archive
2024-08-07,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.89,archive
2024-08-07,NL0011794037,Koninklijke Ahold Delhaize N.V.,Ilex Capital Partners (UK) LLP,0.6,archive
2024-08-07,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.89,archive
2024-08-07,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.64,archive
2024-08-07,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.12,archive
2024-08-07,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,1.7,archive
2024-08-06,NL0012866412,BE Semiconductor Industries N.V.,Canada Pension Plan Investment Board,0.59,archive
2024-08-06,NL0015000CZ2,Ebusco Holding N.V.,Citadel Securities (Europe) Limited,0.62,archive
2024-08-06,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,0.72,archive
2024-08-06,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.55,archive
2024-08-06,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.59,archive
2024-08-06,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.03,archive
2024-08-06,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.84,archive
2024-08-06,NL0010558797,OCI N.V.,Qube Research & Technologies Ltd.,0.7,archive
2024-08-05,NL0013267909,Akzo Nobel N.V.,AKO Capital LLP,1.48,archive
2024-08-05,NL0000379121,Randstad N.V.,AKO Capital LLP,0.94,archive
2024-08-05,NL0011821392,Signify N.V.,AKO Capital LLP,1.1,archive
2024-08-05,NL00150003E1,Fugro N.V.,Balyasny Asset Management (UK) LLP,0.74,archive
2024-08-05,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.76,archive
2024-08-05,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.58,archive
2024-08-05,NL0000888691,AMG Critical Materials N.V.,Marshall Wace LLP,1.94,archive
2024-08-05,NL0013332471,TomTom N.V.,Marshall Wace LLP,0.77,archive
2024-08-05,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.63,archive
2024-08-05,NL0012817175,Alfen N.V.,"PDT Partners, LLC",0.94,archive
2024-08-05,BMG3602E1084,Flow Traders Ltd.,"PDT Partners, LLC",0.61,archive
2024-08-05,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,1.01,archive
2024-08-05,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.7,archive
2024-08-02,NL0011872643,ASR Nederland N.V.,"AQR Capital Management, LLC",0.6,archive
2024-08-02,NL0010583399,Corbion N.V.,BlackRock Investment Management (UK) Limited,0.79,archive
2024-08-02,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",0.99,archive
2024-08-02,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.93,archive
2024-08-02,NL0009739416,PostNL N.V.,GSA Capital Partners LLP,0.59,archive
2024-08-02,NL0011794037,Koninklijke Ahold Delhaize N.V.,Ilex Capital Partners (UK) LLP,0.5,archive
2024-08-02,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,1.18,archive
2024-08-02,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.56,archive
2024-08-02,NL0012817175,Alfen N.V.,Millennium International Management LP,2.19,archive
2024-08-02,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.66,archive
2024-08-02,NL0013332471,TomTom N.V.,Millennium International Management LP,0.59,archive
2024-08-02,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.12,archive
2024-08-02,NL0000888691,AMG Critical Materials N.V.,Qube Research & Technologies Ltd.,1.61,archive
2024-08-02,BMG3602E1084,Flow Traders Ltd.,SIH Partners LLLP,0.41,archive
2024-08-01,NL0000379121,Randstad N.V.,AKO Capital LLP,1.0,archive
2024-08-01,NL0011821392,Signify N.V.,AKO Capital LLP,1.2,archive
2024-08-01,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,1.79,archive
2024-08-01,NL0012817175,Alfen N.V.,Citadel Advisors LLC,1.62,archive
2024-08-01,NL0013332471,TomTom N.V.,Citadel Advisors LLC,0.5,archive
2024-08-01,NL0000009538,Koninklijke Philips N.V.,Marshall Wace LLP,0.67,archive
2024-08-01,NL0012817175,Alfen N.V.,"PDT Partners, LLC",1.0,archive
2024-08-01,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.63,archive
2024-07-31,NL0012817175,Alfen N.V.,"Arrowstreet Capital, Limited Partnership",1.73,archive
2024-07-31,NL0000888691,AMG Critical Materials N.V.,Capital Fund Management S.A.,0.68,archive
2024-07-31,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",1.0,archive
2024-07-31,NL0000888691,AMG Critical Materials N.V.,"D. E. Shaw & Co., L.P.",0.89,archive
2024-07-31,NL0009739416,PostNL N.V.,GSA Capital Partners LLP,0.6,archive
2024-07-31,NL0000009082,Koninklijke KPN N.V.,Marshall Wace LLP,0.61,archive
2024-07-31,NL0009739416,PostNL N.V.,Marshall Wace LLP,0.87,archive
2024-07-31,NL0013332471,TomTom N.V.,Marshall Wace LLP,0.88,archive
2024-07-31,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.6,archive
2024-07-31,NL0012817175,Alfen N.V.,Millennium International Management LP,2.27,archive
2024-07-31,NL0010391025,Pharming Group N.V.,Millennium International Management LP,1.71,archive
2024-07-31,NL0013332471,TomTom N.V.,Millennium International Management LP,0.61,archive
2024-07-31,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.56,archive
2024-07-31,NL0000888691,AMG Critical Materials N.V.,SIH Partners LLLP,0.38,archive
2024-07-30,NL0010558797,OCI N.V.,"Arrowstreet Capital, Limited Partnership",0.59,archive
2024-07-30,NL0000360618,SBM Offshore N.V.,Balyasny Asset Management (UK) LLP,0.79,archive
2024-07-30,NL0009739416,PostNL N.V.,GSA Capital Partners LLP,0.59,archive
2024-07-30,NL0010391025,Pharming Group N.V.,Highbridge Capital Management LLC,1.2,archive
2024-07-30,LU1598757687,ArcelorMittal S.A.,Marshall Wace LLP,1.2,archive
2024-07-30,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.09,archive
2024-07-30,NL0011872650,Basic-Fit N.V.,Qube Research & Technologies Ltd.,0.92,archive
2024-07-30,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.46,archive
2024-07-29,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.71,archive
2024-07-29,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",0.99,archive
2024-07-29,NL0012817175,Alfen N.V.,Millennium International Management LP,2.31,archive
2024-07-29,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.36,archive
2024-07-29,BMG3602E1084,Flow Traders Ltd.,SIH Partners LLLP,0.51,archive
2024-07-26,NL0012817175,Alfen N.V.,Millennium Capital Partners LLP,1.52,archive
2024-07-26,NL0012817175,Alfen N.V.,Millennium International Management LP,2.21,archive
2024-07-26,BMG3602E1084,Flow Traders Ltd.,"PDT Partners, LLC",0.59,archive
2024-07-26,NL0012817175,Alfen N.V.,Qube Research & Technologies Ltd.,2.17,archive
2024-07-26,BMG3602E1084,Flow Traders Ltd.,Qube Research & Technologies Ltd.,1.22,archive
2024-07-26,NL0011872650,Basic-Fit N.V.,Voleon Capital Management LP,0.46,archive
2024-07-25,NL0011872650,Basic-Fit N.V.,BlackRock Investment Management (UK) Limited,1.87,archive
2024-07-25,NL0012817175,Alfen N.V.,Citadel Securities (Europe) Limited,0.52,archive
2024-07-25,NL0015000CZ2,Ebusco Holding N.V.,Citadel Securities (Europe) Limited,0.51,archive
2024-07-25,NL0012817175,Alfen N.V.,"Connor, Clark & Lunn Investment Management Ltd.",1.0,archive
