isin,net_short_position,position_date,position_holder,issuer_name,source
NL0000337319,1.54,2018-02-14,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0009432491,0.6,2018-02-14,Marshall Wace LLP,Koninklijke Vopak N.V.,archive
NL0010391025,1.95,2018-02-14,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,0.92,2018-02-14,Marshall Wace LLP,Wereldhave N.V.,archive
BE0003818359,0.59,2018-02-14,Millennium International Management LP,Galapagos NV,archive
NL0010391025,0.61,2018-02-14,"PDT Partners, LLC",Pharming Group N.V.,archive
BE0003818359,0.69,2018-02-14,"WorldQuant, LLC",Galapagos NV,archive
NL0000289213,1.32,2018-02-14,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0000352565,0.7,2018-02-13,AHL Partners LLP,Fugro N.V.,archive
NL0010558797,1.1,2018-02-13,"AQR Capital Management, LLC",OCI N.V.,archive
NL0000352565,1.1,2018-02-13,Capital Fund Management S.A.,Fugro N.V.,archive
NL0000289213,0.72,2018-02-13,Capital Fund Management S.A.,Wereldhave N.V.,archive
NL0000289213,0.68,2018-02-13,Citadel Advisors II LLC,Wereldhave N.V.,archive
NL0009269109,0.48,2018-02-13,Citadel Securities (Europe) Limited,Koninklijke Heijmans N.V.,archive
NL0000303709,0.5,2018-02-13,Marshall Wace LLP,AEGON Ltd.,archive
NL0000289213,1.05,2018-02-13,Marshall Wace LLP,Wereldhave N.V.,archive
NL0011279492,0.59,2018-02-13,"Philadelphia Financial Management of San Francisco, LLC",Flow Traders Ltd.,archive
NL0010558797,0.6,2018-02-13,"WorldQuant, LLC",OCI N.V.,archive
NL0010273215,0.65,2018-02-12,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0011821202,0.72,2018-02-12,"Bridgewater Associates, LP",ING Groep N.V.,archive
NL0011794037,0.58,2018-02-12,"Bridgewater Associates, LP",Koninklijke Ahold Delhaize N.V.,archive
NL0000009538,0.73,2018-02-12,"Bridgewater Associates, LP",Koninklijke Philips N.V.,archive
NL0010558797,0.51,2018-02-12,Capital Fund Management S.A.,OCI N.V.,archive
NL0011279492,0.83,2018-02-12,"Connor, Clark & Lunn Investment Management Ltd.",Flow Traders Ltd.,archive
NL0011279492,0.73,2018-02-12,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000303709,0.49,2018-02-12,Marshall Wace LLP,AEGON Ltd.,archive
NL0000289213,1.19,2018-02-12,Marshall Wace LLP,Wereldhave N.V.,archive
NL0000289213,0.64,2018-02-12,"PDT Partners, LLC",Wereldhave N.V.,archive
NL0011279492,0.76,2018-02-12,"Philadelphia Financial Management of San Francisco, LLC",Flow Traders Ltd.,archive
NL0000289213,1.21,2018-02-12,"WorldQuant, LLC",Wereldhave N.V.,archive
BE0003818359,0.59,2018-02-09,AHL Partners LLP,Galapagos NV,archive
BE0003818359,1.84,2018-02-09,"AQR Capital Management, LLC",Galapagos NV,archive
NL0011279492,0.0,2018-02-09,Balyasny Asset Management LP,Flow Traders Ltd.,archive
NL0000352565,0.71,2018-02-09,"BlackRock Institutional Trust Company, National Association",Fugro N.V.,archive
NL0000289213,0.5,2018-02-09,"BlackRock Institutional Trust Company, National Association",Wereldhave N.V.,archive
NL0000009082,0.97,2018-02-09,BNP Paribas S.A.,Koninklijke KPN N.V.,archive
NL0010273215,0.72,2018-02-09,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0011821202,0.81,2018-02-09,"Bridgewater Associates, LP",ING Groep N.V.,archive
NL0011794037,0.65,2018-02-09,"Bridgewater Associates, LP",Koninklijke Ahold Delhaize N.V.,archive
NL0000009538,0.81,2018-02-09,"Bridgewater Associates, LP",Koninklijke Philips N.V.,archive
NL0000339760,0.59,2018-02-09,Highbridge Capital Management LLC,BE Semiconductor Industries N.V.,archive
NL0000337319,1.42,2018-02-09,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0010391025,1.6,2018-02-09,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,1.31,2018-02-09,Marshall Wace LLP,Wereldhave N.V.,archive
BE0003818359,0.64,2018-02-09,Millennium International Management LP,Galapagos NV,archive
NL0011279492,0.0,2018-02-09,Pelham Global Financials Master Fund Ltd.,Flow Traders Ltd.,archive
NL0011279492,1.05,2018-02-09,"Philadelphia Financial Management of San Francisco, LLC",Flow Traders Ltd.,archive
NL0000337319,1.93,2018-02-09,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000289213,1.13,2018-02-09,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0000352565,0.69,2018-02-08,AHL Partners LLP,Fugro N.V.,archive
NL0006237562,1.12,2018-02-08,AKO Capital LLP,ARCADIS N.V.,archive
BE0003818359,1.74,2018-02-08,"AQR Capital Management, LLC",Galapagos NV,archive
NL0010273215,0.65,2018-02-08,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0011821202,0.73,2018-02-08,"Bridgewater Associates, LP",ING Groep N.V.,archive
NL0000009538,0.73,2018-02-08,"Bridgewater Associates, LP",Koninklijke Philips N.V.,archive
NL0011279492,0.68,2018-02-08,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000352565,1.12,2018-02-08,HBK Investments LP,Fugro N.V.,archive
NL0010391025,1.23,2018-02-08,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,1.46,2018-02-08,Marshall Wace LLP,Wereldhave N.V.,archive
BE0003818359,0.48,2018-02-08,Oxford Asset Management,Galapagos NV,archive
NL0010558797,0.5,2018-02-08,Systematica Investments Limited,OCI N.V.,archive
NL0000337319,1.86,2018-02-08,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000289213,0.99,2018-02-08,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0000337319,0.58,2018-02-07,AHL Partners LLP,Koninklijke BAM Groep N.V.,archive
BE0003818359,1.68,2018-02-07,"AQR Capital Management, LLC",Galapagos NV,archive
NL0000009082,0.89,2018-02-07,"AQR Capital Management, LLC",Koninklijke KPN N.V.,archive
NL0011279492,1.01,2018-02-07,Balyasny Asset Management LP,Flow Traders Ltd.,archive
NL0010273215,0.58,2018-02-07,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0000352565,1.01,2018-02-07,Capital Fund Management S.A.,Fugro N.V.,archive
NL0000289213,0.5,2018-02-07,Citadel Advisors II LLC,Wereldhave N.V.,archive
NL0000289213,0.5,2018-02-07,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,archive
NL0011279492,0.7,2018-02-07,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000339760,0.6,2018-02-07,Highbridge Capital Management LLC,BE Semiconductor Industries N.V.,archive
NL0011540547,0.74,2018-02-07,Marshall Wace LLP,ABN AMRO Bank NV,archive
NL0000303709,0.51,2018-02-07,Marshall Wace LLP,AEGON Ltd.,archive
NL0011794037,0.5,2018-02-07,Marshall Wace LLP,Koninklijke Ahold Delhaize N.V.,archive
NL0000337319,1.3,2018-02-07,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0010391025,1.38,2018-02-07,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,1.5,2018-02-07,Marshall Wace LLP,Wereldhave N.V.,archive
BE0003818359,0.78,2018-02-07,"WorldQuant, LLC",Galapagos NV,archive
NL0000289213,0.86,2018-02-07,"WorldQuant, LLC",Wereldhave N.V.,archive
BE0003818359,0.69,2018-02-06,AHL Partners LLP,Galapagos NV,archive
BE0003818359,1.7,2018-02-06,"AQR Capital Management, LLC",Galapagos NV,archive
NL0011279492,0.99,2018-02-06,Balyasny Asset Management LP,Flow Traders Ltd.,archive
NL0010273215,0.61,2018-02-06,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0011821202,0.69,2018-02-06,"Bridgewater Associates, LP",ING Groep N.V.,archive
NL0011794037,0.55,2018-02-06,"Bridgewater Associates, LP",Koninklijke Ahold Delhaize N.V.,archive
NL0000009538,0.69,2018-02-06,"Bridgewater Associates, LP",Koninklijke Philips N.V.,archive
NL0000289213,0.61,2018-02-06,Capital Fund Management S.A.,Wereldhave N.V.,archive
NL0000009082,0.5,2018-02-06,"Castle Creek Arbitrage, LLC",Koninklijke KPN N.V.,archive
NL0009269109,0.5,2018-02-06,Citadel Securities (Europe) Limited,Koninklijke Heijmans N.V.,archive
NL0011279492,0.65,2018-02-06,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000352565,1.09,2018-02-06,HBK Investments LP,Fugro N.V.,archive
NL0011279492,0.45,2018-02-06,Marshall Wace LLP,Flow Traders Ltd.,archive
NL0009432491,0.59,2018-02-06,Marshall Wace LLP,Koninklijke Vopak N.V.,archive
NL0010391025,1.47,2018-02-06,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,0.75,2018-02-06,Millennium International Management LP,Wereldhave N.V.,archive
NL0000289213,0.57,2018-02-06,"PDT Partners, LLC",Wereldhave N.V.,archive
NL0011821392,2.2,2018-02-06,Tybourne Capital Management (HK) Limited,Signify N.V.,archive
NL0000352565,0.59,2018-02-06,"WorldQuant, LLC",Fugro N.V.,archive
NL0000289213,0.72,2018-02-06,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0010273215,0.51,2018-02-05,"Bridgewater Associates, LP",ASML Holding N.V.,archive
NL0000289213,0.48,2018-02-05,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,archive
NL0000352565,0.96,2018-02-05,HBK Investments LP,Fugro N.V.,archive
NL0000339760,0.59,2018-02-05,Highbridge Capital Management LLC,BE Semiconductor Industries N.V.,archive
NL0000337319,1.22,2018-02-05,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0010558797,0.36,2018-02-05,Marshall Wace LLP,OCI N.V.,archive
NL0010391025,1.34,2018-02-05,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,0.6,2018-02-05,"PDT Partners, LLC",Wereldhave N.V.,archive
NL0000352565,0.61,2018-02-05,"WorldQuant, LLC",Fugro N.V.,archive
BE0003818359,0.81,2018-02-05,"WorldQuant, LLC",Galapagos NV,archive
NL0000337319,1.9,2018-02-05,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000289213,0.56,2018-02-05,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0000337319,0.68,2018-02-02,AHL Partners LLP,Koninklijke BAM Groep N.V.,archive
NL0000009082,0.9,2018-02-02,"AQR Capital Management, LLC",Koninklijke KPN N.V.,archive
NL0000352565,0.91,2018-02-02,Capital Fund Management S.A.,Fugro N.V.,archive
NL0000289213,0.52,2018-02-02,"D. E. Shaw & Co., L.P.",Wereldhave N.V.,archive
NL0010558797,0.52,2018-02-02,Marshall Wace LLP,OCI N.V.,archive
NL0010391025,1.24,2018-02-02,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,1.46,2018-02-02,Marshall Wace LLP,Wereldhave N.V.,archive
NL0000289213,0.63,2018-02-02,Millennium International Management LP,Wereldhave N.V.,archive
NL0009432491,0.49,2018-02-02,"WorldQuant, LLC",Koninklijke Vopak N.V.,archive
NL0009739416,0.7,2018-02-02,"WorldQuant, LLC",PostNL N.V.,archive
NL0000009082,0.89,2018-02-01,"AQR Capital Management, LLC",Koninklijke KPN N.V.,archive
NL0011279492,1.0,2018-02-01,"Connor, Clark & Lunn Investment Management Ltd.",Flow Traders Ltd.,archive
NL0011540547,0.6,2018-02-01,Marshall Wace LLP,ABN AMRO Bank NV,archive
BE0003818359,0.79,2018-01-31,AHL Partners LLP,Galapagos NV,archive
BE0003818359,1.62,2018-01-31,"AQR Capital Management, LLC",Galapagos NV,archive
NL0011872650,0.79,2018-01-31,BlackRock Investment Management (UK) Limited,Basic-Fit N.V.,archive
NL0009432491,0.49,2018-01-31,BlackRock Investment Management (UK) Limited,Koninklijke Vopak N.V.,archive
NL0011821202,0.52,2018-01-31,"Bridgewater Associates, LP",ING Groep N.V.,archive
NL0000009538,0.52,2018-01-31,"Bridgewater Associates, LP",Koninklijke Philips N.V.,archive
LU0569974404,0.66,2018-01-31,CQS (UK) LLP,Aperam S.A.,archive
NL0000337319,1.11,2018-01-31,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0010391025,1.12,2018-01-31,Marshall Wace LLP,Pharming Group N.V.,archive
BE0003818359,0.58,2018-01-31,Oxford Asset Management,Galapagos NV,archive
NL0010558797,0.5,2018-01-31,"WorldQuant, LLC",OCI N.V.,archive
NL0000352565,0.66,2018-01-30,"BlackRock Institutional Trust Company, National Association",Fugro N.V.,archive
NL0010558797,0.49,2018-01-30,Marshall Wace LLP,OCI N.V.,archive
NL0010391025,1.03,2018-01-30,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,0.71,2018-01-30,Millennium International Management LP,Wereldhave N.V.,archive
NL0000289213,0.49,2018-01-30,"WorldQuant, LLC",Wereldhave N.V.,archive
NL0000352565,0.79,2018-01-29,AHL Partners LLP,Fugro N.V.,archive
NL0000337319,0.77,2018-01-29,AHL Partners LLP,Koninklijke BAM Groep N.V.,archive
NL0000352565,0.48,2018-01-29,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0009432491,0.46,2018-01-29,CapeView Capital LLP,Koninklijke Vopak N.V.,archive
NL0000352565,1.03,2018-01-29,HBK Investments LP,Fugro N.V.,archive
NL0009432491,0.59,2018-01-29,Jupiter Investment Management Limited,Koninklijke Vopak N.V.,archive
NL0011279492,1.14,2018-01-29,Marshall Wace LLP,Flow Traders Ltd.,archive
NL0010391025,0.96,2018-01-29,Marshall Wace LLP,Pharming Group N.V.,archive
NL0011279492,1.93,2018-01-29,"Philadelphia Financial Management of San Francisco, LLC",Flow Traders Ltd.,archive
NL0009269109,0.44,2018-01-29,Susquehanna International Holdings LLC,Koninklijke Heijmans N.V.,archive
BE0003818359,0.7,2018-01-29,"WorldQuant, LLC",Galapagos NV,archive
NL0009739416,0.63,2018-01-29,"WorldQuant, LLC",PostNL N.V.,archive
NL0000339760,0.42,2018-01-26,BNP Paribas S.A.,BE Semiconductor Industries N.V.,archive
NL0009432491,0.5,2018-01-26,CapeView Capital LLP,Koninklijke Vopak N.V.,archive
NL0000352565,1.19,2018-01-26,HBK Investments LP,Fugro N.V.,archive
NL0006237562,0.7,2018-01-26,Marshall Wace LLP,ARCADIS N.V.,archive
NL0000337319,1.08,2018-01-26,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0000352565,0.55,2018-01-26,"WorldQuant, LLC",Fugro N.V.,archive
NL0009739416,0.57,2018-01-26,"WorldQuant, LLC",PostNL N.V.,archive
BE0003818359,0.88,2018-01-25,AHL Partners LLP,Galapagos NV,archive
BE0003818359,1.5,2018-01-25,"AQR Capital Management, LLC",Galapagos NV,archive
NL0000303709,0.5,2018-01-25,B&G Master Fund Plc,AEGON Ltd.,archive
NL0000352565,1.2,2018-01-25,HBK Investments LP,Fugro N.V.,archive
NL0009432491,0.6,2018-01-25,Jupiter Investment Management Limited,Koninklijke Vopak N.V.,archive
NL0011279492,1.28,2018-01-25,Marshall Wace LLP,Flow Traders Ltd.,archive
NL0011660485,0.79,2018-01-25,Renaissance Technologies LLC,Sif Holding N.V.,archive
NL0000352565,0.6,2018-01-25,"WorldQuant, LLC",Fugro N.V.,archive
NL0000337319,0.87,2018-01-24,AHL Partners LLP,Koninklijke BAM Groep N.V.,archive
NL0000352565,0.59,2018-01-24,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0009432491,0.5,2018-01-24,BlackRock Investment Management (UK) Limited,Koninklijke Vopak N.V.,archive
NL0000352565,1.19,2018-01-24,HBK Investments LP,Fugro N.V.,archive
NL0011540547,0.51,2018-01-24,Marshall Wace LLP,ABN AMRO Bank NV,archive
NL0010391025,0.81,2018-01-24,Marshall Wace LLP,Pharming Group N.V.,archive
NL0010391025,0.5,2018-01-24,"PDT Partners, LLC",Pharming Group N.V.,archive
NL0000352565,0.7,2018-01-24,"WorldQuant, LLC",Fugro N.V.,archive
NL0000337319,1.88,2018-01-24,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000352565,0.89,2018-01-23,AHL Partners LLP,Fugro N.V.,archive
BE0003818359,1.41,2018-01-23,"AQR Capital Management, LLC",Galapagos NV,archive
NL0011279492,0.99,2018-01-23,"Connor, Clark & Lunn Investment Management Ltd.",Flow Traders Ltd.,archive
NL0000352565,1.09,2018-01-23,HBK Investments LP,Fugro N.V.,archive
NL0000352565,1.39,2018-01-23,JPMorgan Asset Management (UK) Ltd.,Fugro N.V.,archive
NL0006237562,0.69,2018-01-23,Marshall Wace LLP,ARCADIS N.V.,archive
NL0000337319,1.13,2018-01-23,Marshall Wace LLP,Koninklijke BAM Groep N.V.,archive
NL0010391025,0.77,2018-01-23,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000289213,0.87,2018-01-23,Marshall Wace LLP,Wereldhave N.V.,archive
NL0000352565,0.83,2018-01-23,"WorldQuant, LLC",Fugro N.V.,archive
BE0003818359,1.34,2018-01-22,"AQR Capital Management, LLC",Galapagos NV,archive
NL0009432491,0.49,2018-01-22,BlackRock Investment Management (UK) Limited,Koninklijke Vopak N.V.,archive
NL0011279492,1.2,2018-01-22,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0010391025,0.62,2018-01-22,Marshall Wace LLP,Pharming Group N.V.,archive
NL0000352565,0.92,2018-01-22,"WorldQuant, LLC",Fugro N.V.,archive
NL0000337319,1.98,2018-01-22,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000352565,0.99,2018-01-19,AHL Partners LLP,Fugro N.V.,archive
NL0006237562,1.0,2018-01-19,AKO Capital LLP,ARCADIS N.V.,archive
BE0003818359,1.26,2018-01-19,"AQR Capital Management, LLC",Galapagos NV,archive
NL0000352565,0.69,2018-01-19,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0011279492,0.49,2018-01-19,Citadel Advisors II LLC,Flow Traders Ltd.,archive
NL0000339760,0.61,2018-01-19,Highbridge Capital Management LLC,BE Semiconductor Industries N.V.,archive
NL0011279492,0.5,2018-01-18,Citadel Advisors II LLC,Flow Traders Ltd.,archive
NL0000352565,1.28,2018-01-18,HBK Investments LP,Fugro N.V.,archive
NL0000352565,0.49,2018-01-18,Oxford Asset Management,Fugro N.V.,archive
BE0003818359,0.99,2018-01-17,AHL Partners LLP,Galapagos NV,archive
NL0000360618,1.88,2018-01-17,"AQR Capital Management, LLC",SBM Offshore N.V.,archive
NL0000352565,0.78,2018-01-17,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0000337319,0.63,2018-01-17,Linden Advisors LP,Koninklijke BAM Groep N.V.,archive
NL0009432491,0.6,2018-01-17,Marshall Wace LLP,Koninklijke Vopak N.V.,archive
NL0000352565,0.5,2018-01-17,Oxford Asset Management,Fugro N.V.,archive
BE0003818359,1.01,2018-01-16,AHL Partners LLP,Galapagos NV,archive
NL0000360618,1.9,2018-01-16,"AQR Capital Management, LLC",SBM Offshore N.V.,archive
NL0011279492,0.48,2018-01-16,Argonaut Capital Partners,Flow Traders Ltd.,archive
NL0000352565,0.65,2018-01-16,BlueCrest Capital Management Limited,Fugro N.V.,archive
NL0000339760,0.56,2018-01-16,BNP Paribas S.A.,BE Semiconductor Industries N.V.,archive
NL0011279492,1.0,2018-01-16,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000352565,1.31,2018-01-16,HBK Investments LP,Fugro N.V.,archive
NL0006237562,0.78,2018-01-16,Marshall Wace LLP,ARCADIS N.V.,archive
NL0000289213,0.95,2018-01-16,Marshall Wace LLP,Wereldhave N.V.,archive
NL0000352565,0.62,2018-01-16,Myriad Opportunities Master Fund Limited,Fugro N.V.,archive
BE0003818359,0.62,2018-01-16,"WorldQuant, LLC",Galapagos NV,archive
NL0011279492,0.99,2018-01-15,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000289213,1.03,2018-01-15,Marshall Wace LLP,Wereldhave N.V.,archive
NL0000352565,0.88,2018-01-15,"WorldQuant, LLC",Fugro N.V.,archive
NL0000337319,2.07,2018-01-15,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000352565,1.01,2018-01-12,AHL Partners LLP,Fugro N.V.,archive
BE0003818359,1.1,2018-01-12,"AQR Capital Management, LLC",Galapagos NV,archive
NL0000360618,1.89,2018-01-12,"AQR Capital Management, LLC",SBM Offshore N.V.,archive
NL0000352565,0.88,2018-01-12,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0000352565,0.59,2018-01-12,BlueCrest Capital Management Limited,Fugro N.V.,archive
NL0011279492,1.0,2018-01-12,GSA Capital Partners LLP,Flow Traders Ltd.,archive
NL0000352565,1.29,2018-01-12,HBK Investments LP,Fugro N.V.,archive
NL0000352565,0.45,2018-01-12,Marshall Wace LLP,Fugro N.V.,archive
NL0010558797,0.51,2018-01-12,Marshall Wace LLP,OCI N.V.,archive
BE0003818359,0.6,2018-01-12,Oxford Asset Management,Galapagos NV,archive
NL0000337319,0.78,2018-01-12,RAM Active Investments SA,Koninklijke BAM Groep N.V.,archive
NL0000289213,0.57,2018-01-12,Toscafund Asset Management LLP,Wereldhave N.V.,archive
BE0003818359,0.51,2018-01-12,"WorldQuant, LLC",Galapagos NV,archive
NL0009432491,0.5,2018-01-12,"WorldQuant, LLC",Koninklijke Vopak N.V.,archive
NL0000345627,0.0,2018-01-11,Accent Aigu B.V.,Ease2pay N.V.,archive
NL0011279492,0.5,2018-01-11,Balyasny Asset Management LP,Flow Traders Ltd.,archive
NL0000352565,0.6,2018-01-11,BlueCrest Capital Management Limited,Fugro N.V.,archive
LU0569974404,0.52,2018-01-11,CQS (UK) LLP,Aperam S.A.,archive
NL0000345627,0.0,2018-01-11,Market Wizards B.V.,Ease2pay N.V.,archive
NL0000352565,0.53,2018-01-11,Marshall Wace LLP,Fugro N.V.,archive
NL0000337319,2.16,2018-01-11,"WorldQuant, LLC",Koninklijke BAM Groep N.V.,archive
NL0000345627,0.95,2018-01-10,Accent Aigu B.V.,Ease2pay N.V.,archive
NL0000345627,0.43,2018-01-10,All Options International B.V.,Ease2pay N.V.,archive
NL0000345627,1.04,2018-01-10,Market Wizards B.V.,Ease2pay N.V.,archive
NL0011279492,1.3,2018-01-10,Marshall Wace LLP,Flow Traders Ltd.,archive
NL0011279492,0.62,2018-01-10,Pelham Global Financials Master Fund Ltd.,Flow Traders Ltd.,archive
NL0000352565,1.44,2018-01-10,Sculptor Capital Management Europe Limited,Fugro N.V.,archive
NL0011821392,0.51,2018-01-10,Tower House Partners LLP,Signify N.V.,archive
NL0000337319,0.91,2018-01-09,AHL Partners LLP,Koninklijke BAM Groep N.V.,archive
NL0000345627,0.77,2018-01-09,All Options International B.V.,Ease2pay N.V.,archive
NL0000352565,0.98,2018-01-09,AXA Investment Managers Chorus Limited,Fugro N.V.,archive
NL0000352565,0.57,2018-01-09,BlueCrest Capital Management Limited,Fugro N.V.,archive
NL0000339760,0.48,2018-01-09,BNP Paribas S.A.,BE Semiconductor Industries N.V.,archive
NL0011279492,0.46,2018-01-09,Citadel Advisors II LLC,Flow Traders Ltd.,archive
