net_short_position,isin,position_holder,position_date,issuer_name,source
0.66,NL0012047823,Millennium Capital Management (Hong Kong) Limited,2024-01-30,Avantium N.V.,archive
0.77,NL0012047823,Pentwater Capital Management LP,2024-01-30,Avantium N.V.,archive
0.86,NL0000009082,Syquant Capital,2024-01-30,Koninklijke KPN N.V.,archive
0.58,NL0012817175,Walleye Capital LLC,2024-01-30,Alfen N.V.,archive
1.11,NL0011821392,AKO Capital LLP,2024-01-29,Signify N.V.,archive
0.44,NL0000009082,BNP Paribas S.A.,2024-01-29,Koninklijke KPN N.V.,archive
0.8,NL0013332471,Citadel Advisors LLC,2024-01-29,TomTom N.V.,archive
0.56,NL0012817175,Marshall Wace LLP,2024-01-29,Alfen N.V.,archive
0.67,NL0000009538,Marshall Wace LLP,2024-01-29,Koninklijke Philips N.V.,archive
0.89,NL0009739416,Marshall Wace LLP,2024-01-29,PostNL N.V.,archive
0.57,NL0012047823,Millennium Capital Management (Hong Kong) Limited,2024-01-29,Avantium N.V.,archive
0.65,NL0012047823,Pentwater Capital Management LP,2024-01-29,Avantium N.V.,archive
1.1,NL0012866412,"Point72 Asset Management, L.P.",2024-01-29,BE Semiconductor Industries N.V.,archive
0.98,NL0010558797,Qube Research & Technologies Ltd.,2024-01-29,OCI N.V.,archive
0.99,NL0011821392,AKO Capital LLP,2024-01-26,Signify N.V.,archive
0.51,NL0000009082,BNP Paribas S.A.,2024-01-26,Koninklijke KPN N.V.,archive
0.5,BMG3602E1084,Capital Fund Management S.A.,2024-01-26,Flow Traders Ltd.,archive
0.75,NL0000009538,Citadel Advisors LLC,2024-01-26,Koninklijke Philips N.V.,archive
0.97,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-26,AMG Critical Materials N.V.,archive
0.93,NL0009739416,Marshall Wace LLP,2024-01-26,PostNL N.V.,archive
1.09,NL0012866412,"Point72 Asset Management, L.P.",2024-01-26,BE Semiconductor Industries N.V.,archive
0.52,NL0009739416,Qube Research & Technologies Ltd.,2024-01-26,PostNL N.V.,archive
0.5,NL0000360618,Systematica Investments Limited,2024-01-26,SBM Offshore N.V.,archive
0.92,NL00150003E1,Balyasny Asset Management (UK) LLP,2024-01-25,Fugro N.V.,archive
0.51,NL0012817175,"Connor, Clark & Lunn Investment Management Ltd.",2024-01-25,Alfen N.V.,archive
0.6,BMG3602E1084,Marshall Wace LLP,2024-01-25,Flow Traders Ltd.,archive
0.49,NL0010801007,Marshall Wace LLP,2024-01-25,IMCD N.V.,archive
0.51,NL0000009538,Marshall Wace LLP,2024-01-25,Koninklijke Philips N.V.,archive
1.1,NL0012866412,"Point72 Asset Management, L.P.",2024-01-25,BE Semiconductor Industries N.V.,archive
1.0,NL0000009082,Syquant Capital,2024-01-25,Koninklijke KPN N.V.,archive
1.07,NL0012817175,Voleon Capital Management LP,2024-01-25,Alfen N.V.,archive
0.94,NL0012747059,Whitebox Advisors LLC,2024-01-25,CM.com N.V.,archive
0.7,NL0000360618,Balyasny Asset Management (UK) LLP,2024-01-24,SBM Offshore N.V.,archive
0.71,NL0013332471,Citadel Advisors LLC,2024-01-24,TomTom N.V.,archive
1.04,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-24,AMG Critical Materials N.V.,archive
1.4,NL0000888691,Marshall Wace LLP,2024-01-24,AMG Critical Materials N.V.,archive
0.8,NL0013332471,Marshall Wace LLP,2024-01-24,TomTom N.V.,archive
1.2,NL0012817175,Millennium International Management LP,2024-01-24,Alfen N.V.,archive
0.6,NL0012817175,"PDT Partners, LLC",2024-01-24,Alfen N.V.,archive
0.99,NL0000009082,Syquant Capital,2024-01-24,Koninklijke KPN N.V.,archive
0.83,NL0000379121,AKO Capital LLP,2024-01-23,Randstad N.V.,archive
0.49,NL0012747059,Highbridge Capital Management LLC,2024-01-23,CM.com N.V.,archive
0.7,NL0009739416,Millennium International Management LP,2024-01-23,PostNL N.V.,archive
1.94,NL0012817175,Qube Research & Technologies Ltd.,2024-01-23,Alfen N.V.,archive
0.88,NL0012747059,Whitebox Advisors LLC,2024-01-23,CM.com N.V.,archive
0.76,NL0000379121,AKO Capital LLP,2024-01-22,Randstad N.V.,archive
0.52,NL0011540547,Capital Fund Management S.A.,2024-01-22,ABN AMRO Bank NV,archive
0.57,NL0000009082,Citadel Advisors Europe Limited,2024-01-22,Koninklijke KPN N.V.,archive
2.23,NL00150002Q7,Janus Henderson Investors UK Limited,2024-01-22,Vivoryon Therapeutics N.V.,archive
1.31,NL0000888691,Marshall Wace LLP,2024-01-22,AMG Critical Materials N.V.,archive
0.59,BMG3602E1084,Marshall Wace LLP,2024-01-22,Flow Traders Ltd.,archive
1.0,NL0009739416,Marshall Wace LLP,2024-01-22,PostNL N.V.,archive
0.83,NL0010391025,Millennium International Management LP,2024-01-22,Pharming Group N.V.,archive
2.0,NL0012817175,Qube Research & Technologies Ltd.,2024-01-22,Alfen N.V.,archive
1.01,NL0000009082,Syquant Capital,2024-01-22,Koninklijke KPN N.V.,archive
0.81,NL00150003E1,Balyasny Asset Management (UK) LLP,2024-01-19,Fugro N.V.,archive
0.61,NL0013332471,Citadel Advisors LLC,2024-01-19,TomTom N.V.,archive
1.13,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-19,AMG Critical Materials N.V.,archive
0.48,NL0010583399,JPMorgan Asset Management (UK) Ltd.,2024-01-19,Corbion N.V.,archive
0.69,NL0012817175,Marshall Wace LLP,2024-01-19,Alfen N.V.,archive
0.86,NL0012817175,Citadel Advisors LLC,2024-01-18,Alfen N.V.,archive
0.62,NL0000009538,Citadel Advisors LLC,2024-01-18,Koninklijke Philips N.V.,archive
2.1,NL00150002Q7,Janus Henderson Investors UK Limited,2024-01-18,Vivoryon Therapeutics N.V.,archive
1.2,NL0000888691,Marshall Wace LLP,2024-01-18,AMG Critical Materials N.V.,archive
0.71,NL0011821202,Marshall Wace LLP,2024-01-18,ING Groep N.V.,archive
0.72,NL0010391025,Millennium International Management LP,2024-01-18,Pharming Group N.V.,archive
0.6,NL0009739416,Millennium International Management LP,2024-01-18,PostNL N.V.,archive
1.04,NL0012866412,"Point72 Asset Management, L.P.",2024-01-18,BE Semiconductor Industries N.V.,archive
2.02,NL00150002Q7,Janus Henderson Investors UK Limited,2024-01-17,Vivoryon Therapeutics N.V.,archive
0.81,NL0000009082,Syquant Capital,2024-01-17,Koninklijke KPN N.V.,archive
0.61,NL00150002Q7,Adage Capital Management L.P.,2024-01-16,Vivoryon Therapeutics N.V.,archive
0.46,NL0000009082,BNP Paribas S.A.,2024-01-16,Koninklijke KPN N.V.,archive
0.61,NL0000009082,Citadel Advisors Europe Limited,2024-01-16,Koninklijke KPN N.V.,archive
0.5,NL0010801007,Marshall Wace LLP,2024-01-16,IMCD N.V.,archive
0.52,NL0009739416,Millennium International Management LP,2024-01-16,PostNL N.V.,archive
1.1,NL0013332471,Otus Capital Management Ltd.,2024-01-16,TomTom N.V.,archive
0.54,NL0000009082,BNP Paribas S.A.,2024-01-15,Koninklijke KPN N.V.,archive
0.55,NL0000009082,Citadel Advisors Europe Limited,2024-01-15,Koninklijke KPN N.V.,archive
0.7,NL0012817175,Citadel Advisors LLC,2024-01-15,Alfen N.V.,archive
0.5,LU0569974404,"ExodusPoint Capital Management, LP",2024-01-15,Aperam S.A.,archive
1.1,NL0012817175,Millennium International Management LP,2024-01-15,Alfen N.V.,archive
0.51,NL0010391025,Millennium International Management LP,2024-01-15,Pharming Group N.V.,archive
0.71,NL00150003E1,Balyasny Asset Management (UK) LLP,2024-01-12,Fugro N.V.,archive
0.5,NL0010558797,Citadel Advisors LLC,2024-01-12,OCI N.V.,archive
0.73,NL0012817175,Marshall Wace LLP,2024-01-12,Alfen N.V.,archive
1.07,NL0012817175,Millennium International Management LP,2024-01-12,Alfen N.V.,archive
1.19,NL0012866412,"Point72 Asset Management, L.P.",2024-01-12,BE Semiconductor Industries N.V.,archive
0.63,NL0011821202,Marshall Wace LLP,2024-01-11,ING Groep N.V.,archive
0.99,NL0009739416,Marshall Wace LLP,2024-01-11,PostNL N.V.,archive
0.7,NL0013332471,Marshall Wace LLP,2024-01-11,TomTom N.V.,archive
1.03,NL0013332471,Otus Capital Management Ltd.,2024-01-11,TomTom N.V.,archive
0.7,NL0000009082,Syquant Capital,2024-01-11,Koninklijke KPN N.V.,archive
0.58,NL0000009538,Citadel Advisors LLC,2024-01-10,Koninklijke Philips N.V.,archive
0.47,LU0569974404,"ExodusPoint Capital Management, LP",2024-01-10,Aperam S.A.,archive
0.95,NL0012817175,Millennium International Management LP,2024-01-10,Alfen N.V.,archive
0.5,NL0012817175,"PDT Partners, LLC",2024-01-10,Alfen N.V.,archive
0.7,NL0000009538,Viking Global Investors LP,2024-01-10,Koninklijke Philips N.V.,archive
0.54,NL00150002Q7,Adage Capital Management L.P.,2024-01-09,Vivoryon Therapeutics N.V.,archive
0.63,NL00150003E1,Balyasny Asset Management (UK) LLP,2024-01-09,Fugro N.V.,archive
0.62,NL0012817175,Citadel Advisors LLC,2024-01-09,Alfen N.V.,archive
0.5,NL0013332471,Citadel Advisors LLC,2024-01-09,TomTom N.V.,archive
1.01,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-09,AMG Critical Materials N.V.,archive
1.9,NL00150002Q7,Janus Henderson Investors UK Limited,2024-01-09,Vivoryon Therapeutics N.V.,archive
0.65,NL0012817175,Marshall Wace LLP,2024-01-09,Alfen N.V.,archive
1.05,NL0012817175,Millennium International Management LP,2024-01-09,Alfen N.V.,archive
0.83,NL0011821392,AKO Capital LLP,2024-01-08,Signify N.V.,archive
0.6,NL0000009538,Citadel Advisors LLC,2024-01-08,Koninklijke Philips N.V.,archive
0.5,LU0569974404,"ExodusPoint Capital Management, LP",2024-01-08,Aperam S.A.,archive
1.19,NL0012817175,Voleon Capital Management LP,2024-01-08,Alfen N.V.,archive
0.71,NL0011821392,AKO Capital LLP,2024-01-05,Signify N.V.,archive
0.51,NL00150003E1,Balyasny Asset Management (UK) LLP,2024-01-05,Fugro N.V.,archive
0.59,NL0000009538,Citadel Advisors LLC,2024-01-05,Koninklijke Philips N.V.,archive
0.49,NL0013332471,Citadel Advisors LLC,2024-01-05,TomTom N.V.,archive
0.49,LU0569974404,"ExodusPoint Capital Management, LP",2024-01-05,Aperam S.A.,archive
1.11,NL0000888691,Marshall Wace LLP,2024-01-05,AMG Critical Materials N.V.,archive
0.49,NL0012866412,Millennium International Management LP,2024-01-05,BE Semiconductor Industries N.V.,archive
0.71,NL0015000D50,Otus Capital Management Ltd.,2024-01-05,NX Filtration N.V.,archive
0.49,NL0000009538,Marshall Wace LLP,2024-01-04,Koninklijke Philips N.V.,archive
0.61,NL0013332471,Marshall Wace LLP,2024-01-04,TomTom N.V.,archive
2.16,NL0012817175,Qube Research & Technologies Ltd.,2024-01-04,Alfen N.V.,archive
0.65,NL0000009082,Syquant Capital,2024-01-04,Koninklijke KPN N.V.,archive
1.2,NL0012817175,Voleon Capital Management LP,2024-01-04,Alfen N.V.,archive
0.53,NL0011821392,AKO Capital LLP,2024-01-03,Signify N.V.,archive
2.59,NL0011872650,BlackRock Investment Management (UK) Limited,2024-01-03,Basic-Fit N.V.,archive
0.4,NL0012817175,Capital Fund Management S.A.,2024-01-03,Alfen N.V.,archive
0.72,NL0012817175,Citadel Advisors LLC,2024-01-03,Alfen N.V.,archive
0.95,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-03,AMG Critical Materials N.V.,archive
0.51,NL0011821202,Marshall Wace LLP,2024-01-03,ING Groep N.V.,archive
1.13,NL0012817175,Millennium International Management LP,2024-01-03,Alfen N.V.,archive
0.48,NL0012817175,"PDT Partners, LLC",2024-01-03,Alfen N.V.,archive
2.26,NL0012817175,Qube Research & Technologies Ltd.,2024-01-03,Alfen N.V.,archive
1.19,NL0012817175,Voleon Capital Management LP,2024-01-03,Alfen N.V.,archive
0.52,NL0012817175,Capital Fund Management S.A.,2024-01-02,Alfen N.V.,archive
0.89,NL0000888691,"D. E. Shaw & Co., L.P.",2024-01-02,AMG Critical Materials N.V.,archive
0.61,NL0013267909,Marshall Wace LLP,2024-01-02,Akzo Nobel N.V.,archive
1.02,NL0012817175,Millennium International Management LP,2024-01-02,Alfen N.V.,archive
2.3,NL0012817175,Qube Research & Technologies Ltd.,2024-01-02,Alfen N.V.,archive
0.49,LU0569974404,Qube Research & Technologies Ltd.,2024-01-02,Aperam S.A.,archive
1.21,NL0012817175,Voleon Capital Management LP,2024-01-02,Alfen N.V.,archive
0.5,NL0000360618,"AQR Capital Management, LLC",2023-12-29,SBM Offshore N.V.,archive
0.46,NL0010391025,"Arrowstreet Capital, Limited Partnership",2023-12-29,Pharming Group N.V.,archive
0.61,NL0000360618,Balyasny Asset Management (UK) LLP,2023-12-29,SBM Offshore N.V.,archive
1.36,NL0012817175,Voleon Capital Management LP,2023-12-29,Alfen N.V.,archive
0.9,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-28,AMG Critical Materials N.V.,archive
0.49,NL0010391025,Marshall Wace LLP,2023-12-28,Pharming Group N.V.,archive
0.51,NL0012817175,"PDT Partners, LLC",2023-12-28,Alfen N.V.,archive
0.81,NL0010558797,Qube Research & Technologies Ltd.,2023-12-28,OCI N.V.,archive
0.58,NL0012817175,Citadel Advisors LLC,2023-12-27,Alfen N.V.,archive
0.5,NL0013332471,Citadel Advisors LLC,2023-12-27,TomTom N.V.,archive
0.88,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-27,AMG Critical Materials N.V.,archive
0.81,NL0000009538,Greenvale Capital LLP,2023-12-27,Koninklijke Philips N.V.,archive
1.8,NL00150002Q7,Janus Henderson Investors UK Limited,2023-12-27,Vivoryon Therapeutics N.V.,archive
0.79,NL0010558797,Qube Research & Technologies Ltd.,2023-12-27,OCI N.V.,archive
0.48,NL0009739416,"WorldQuant, LLC",2023-12-27,PostNL N.V.,archive
0.5,NL0000360618,Balyasny Asset Management (UK) LLP,2023-12-22,SBM Offshore N.V.,archive
0.6,NL0012817175,Citadel Advisors LLC,2023-12-22,Alfen N.V.,archive
0.5,NL0013332471,Marshall Wace LLP,2023-12-22,TomTom N.V.,archive
1.07,NL0000888691,Marshall Wace LLP,2023-12-21,AMG Critical Materials N.V.,archive
0.57,NL0012866412,Millennium International Management LP,2023-12-21,BE Semiconductor Industries N.V.,archive
0.51,NL0000009082,Syquant Capital,2023-12-21,Koninklijke KPN N.V.,archive
0.61,NL0015000D50,Otus Capital Management Ltd.,2023-12-20,NX Filtration N.V.,archive
1.29,NL0012866412,"Point72 Asset Management, L.P.",2023-12-20,BE Semiconductor Industries N.V.,archive
0.81,NL0010558797,Qube Research & Technologies Ltd.,2023-12-20,OCI N.V.,archive
0.59,CH1216478797,"AQR Capital Management, LLC",2023-12-19,DSM-Firmenich AG,archive
0.96,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-19,AMG Critical Materials N.V.,archive
1.19,NL0000888691,Marshall Wace LLP,2023-12-19,AMG Critical Materials N.V.,archive
0.59,NL0010391025,Marshall Wace LLP,2023-12-19,Pharming Group N.V.,archive
0.8,NL0012817175,Millennium International Management LP,2023-12-19,Alfen N.V.,archive
0.48,NL0011872643,Qube Research & Technologies Ltd.,2023-12-19,ASR Nederland N.V.,archive
0.5,NL0012817175,Citadel Advisors LLC,2023-12-18,Alfen N.V.,archive
1.28,NL0000888691,Marshall Wace LLP,2023-12-18,AMG Critical Materials N.V.,archive
1.01,NL0009739416,Marshall Wace LLP,2023-12-18,PostNL N.V.,archive
0.9,NL0013332471,Otus Capital Management Ltd.,2023-12-18,TomTom N.V.,archive
0.75,NL0010558797,Qube Research & Technologies Ltd.,2023-12-18,OCI N.V.,archive
0.64,NL0000009538,Citadel Advisors LLC,2023-12-15,Koninklijke Philips N.V.,archive
0.54,NL0000009538,Marshall Wace LLP,2023-12-15,Koninklijke Philips N.V.,archive
0.63,NL0012866412,Millennium Capital Management France SAS,2023-12-15,BE Semiconductor Industries N.V.,archive
0.74,NL0012817175,Millennium International Management LP,2023-12-15,Alfen N.V.,archive
0.62,NL0012866412,Millennium International Management LP,2023-12-15,BE Semiconductor Industries N.V.,archive
0.88,NL0013332471,Otus Capital Management Ltd.,2023-12-15,TomTom N.V.,archive
2.21,NL0012817175,Qube Research & Technologies Ltd.,2023-12-15,Alfen N.V.,archive
0.58,NL0011872643,Qube Research & Technologies Ltd.,2023-12-15,ASR Nederland N.V.,archive
0.69,NL0010558797,Qube Research & Technologies Ltd.,2023-12-15,OCI N.V.,archive
0.48,NL0000009082,Syquant Capital,2023-12-15,Koninklijke KPN N.V.,archive
1.4,NL0012817175,Voleon Capital Management LP,2023-12-15,Alfen N.V.,archive
0.6,CH1216478797,"AQR Capital Management, LLC",2023-12-14,DSM-Firmenich AG,archive
1.01,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-14,AMG Critical Materials N.V.,archive
1.39,NL0000888691,Marshall Wace LLP,2023-12-14,AMG Critical Materials N.V.,archive
0.66,NL0010391025,Marshall Wace LLP,2023-12-14,Pharming Group N.V.,archive
0.93,NL0009739416,Marshall Wace LLP,2023-12-14,PostNL N.V.,archive
0.4,NL0012866412,Millennium Capital Management France SAS,2023-12-14,BE Semiconductor Industries N.V.,archive
0.65,NL0012817175,Millennium International Management LP,2023-12-14,Alfen N.V.,archive
0.67,NL0011872643,Qube Research & Technologies Ltd.,2023-12-14,ASR Nederland N.V.,archive
0.51,NL0000009082,Syquant Capital,2023-12-14,Koninklijke KPN N.V.,archive
0.57,LU0569974404,"ExodusPoint Capital Management, LP",2023-12-13,Aperam S.A.,archive
0.47,NL0012817175,"PDT Partners, LLC",2023-12-13,Alfen N.V.,archive
2.12,NL0012817175,Qube Research & Technologies Ltd.,2023-12-13,Alfen N.V.,archive
0.79,NL0011872643,Qube Research & Technologies Ltd.,2023-12-13,ASR Nederland N.V.,archive
0.81,NL0009739416,Marshall Wace LLP,2023-12-12,PostNL N.V.,archive
0.69,NL0012866412,Millennium Capital Management France SAS,2023-12-12,BE Semiconductor Industries N.V.,archive
0.79,NL0012817175,Millennium International Management LP,2023-12-12,Alfen N.V.,archive
0.57,NL0012866412,Millennium International Management LP,2023-12-12,BE Semiconductor Industries N.V.,archive
0.5,NL0015000D50,Otus Capital Management Ltd.,2023-12-12,NX Filtration N.V.,archive
0.5,NL0010558797,Qube Research & Technologies Ltd.,2023-12-12,OCI N.V.,archive
1.1,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-11,AMG Critical Materials N.V.,archive
1.56,NL0000888691,Marshall Wace LLP,2023-12-11,AMG Critical Materials N.V.,archive
0.78,NL0009739416,Marshall Wace LLP,2023-12-11,PostNL N.V.,archive
0.91,NL0012817175,Millennium International Management LP,2023-12-11,Alfen N.V.,archive
2.05,NL0012817175,Qube Research & Technologies Ltd.,2023-12-11,Alfen N.V.,archive
0.81,NL0011872643,Qube Research & Technologies Ltd.,2023-12-11,ASR Nederland N.V.,archive
1.3,NL0012817175,Voleon Capital Management LP,2023-12-11,Alfen N.V.,archive
0.78,NL0000009538,Citadel Advisors LLC,2023-12-08,Koninklijke Philips N.V.,archive
1.08,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-08,AMG Critical Materials N.V.,archive
1.6,NL0000888691,Marshall Wace LLP,2023-12-08,AMG Critical Materials N.V.,archive
0.49,NL0000337319,Marshall Wace LLP,2023-12-08,Koninklijke BAM Groep N.V.,archive
1.11,NL0012817175,Millennium International Management LP,2023-12-08,Alfen N.V.,archive
1.99,NL0012817175,Qube Research & Technologies Ltd.,2023-12-08,Alfen N.V.,archive
0.48,NL0000009082,Syquant Capital,2023-12-08,Koninklijke KPN N.V.,archive
0.51,NL0009739416,"WorldQuant, LLC",2023-12-08,PostNL N.V.,archive
1.19,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-07,AMG Critical Materials N.V.,archive
0.78,NL0012817175,JPMorgan Asset Management (UK) Ltd.,2023-12-07,Alfen N.V.,archive
1.58,NL0000888691,Marshall Wace LLP,2023-12-07,AMG Critical Materials N.V.,archive
0.5,NL0000009082,Syquant Capital,2023-12-07,Koninklijke KPN N.V.,archive
0.0,NL0000289213,Toscafund Asset Management LLP,2023-12-07,Wereldhave N.V.,archive
0.46,NL0000888691,Citadel Advisors LLC,2023-12-06,AMG Critical Materials N.V.,archive
0.47,NL0012817175,"D. E. Shaw & Co., L.P.",2023-12-06,Alfen N.V.,archive
0.66,NL0012866412,GLG Partners LP,2023-12-06,BE Semiconductor Industries N.V.,archive
0.62,NL0011872650,JPMorgan Asset Management (UK) Ltd.,2023-12-06,Basic-Fit N.V.,archive
0.61,NL0009739416,Marshall Wace LLP,2023-12-06,PostNL N.V.,archive
0.63,NL0000379121,AKO Capital LLP,2023-12-05,Randstad N.V.,archive
0.5,NL0012817175,"D. E. Shaw & Co., L.P.",2023-12-05,Alfen N.V.,archive
1.69,NL0000888691,Marshall Wace LLP,2023-12-05,AMG Critical Materials N.V.,archive
0.57,NL0009739416,Marshall Wace LLP,2023-12-05,PostNL N.V.,archive
1.02,NL0012817175,Millennium International Management LP,2023-12-05,Alfen N.V.,archive
0.59,NL0012817175,"PDT Partners, LLC",2023-12-05,Alfen N.V.,archive
2.04,NL0012817175,Qube Research & Technologies Ltd.,2023-12-05,Alfen N.V.,archive
0.66,NL0000289213,Toscafund Asset Management LLP,2023-12-05,Wereldhave N.V.,archive
0.59,NL0010801007,"AQR Capital Management, LLC",2023-12-04,IMCD N.V.,archive
1.23,NL0000888691,"D. E. Shaw & Co., L.P.",2023-12-04,AMG Critical Materials N.V.,archive
0.5,NL0013267909,Marshall Wace LLP,2023-12-04,Akzo Nobel N.V.,archive
0.49,NL0006237562,Marshall Wace LLP,2023-12-04,ARCADIS N.V.,archive
0.5,NL0000852523,Marshall Wace LLP,2023-12-04,TKH Group N.V.,archive
0.89,NL0012817175,Millennium International Management LP,2023-12-04,Alfen N.V.,archive
0.6,NL0012817175,"PDT Partners, LLC",2023-12-04,Alfen N.V.,archive
0.71,NL0011872643,Qube Research & Technologies Ltd.,2023-12-04,ASR Nederland N.V.,archive
0.47,NL0000009082,Syquant Capital,2023-12-04,Koninklijke KPN N.V.,archive
0.49,NL0012817175,Citadel Advisors LLC,2023-12-01,Alfen N.V.,archive
1.73,NL0000888691,Marshall Wace LLP,2023-12-01,AMG Critical Materials N.V.,archive
1.37,NL0012866412,"Point72 Asset Management, L.P.",2023-12-01,BE Semiconductor Industries N.V.,archive
